
42,7/24/2019 20:50,8/5/2019 7:27,31,10,1.0999999999999996
42,10/12/2019 7:30,11/21/2019 21:52,10,115,0.0009999999999994458
44,5/18/2019 8:42,5/23/2019 2:55,73,115,0.0009999999999994458
44,10/10/2019 22:56,10/30/2019 23:58,91,115,0
44,11/24/2019 5:26,11/25/2019 6:55,73,99,0
45,2/7/2019 13:48,2/17/2019 7:58,99,34,0
46,2/16/2019 22:55,2/25/2019 1:07,92,30,0
49,11/20/2019 15:55,12/18/2019 23:32,138,72,0.0009999999999994458
50,2/3/2019 9:02,2/19/2019 8:41,72,34,0
51,10/23/2019 14:05,11/24/2019 20:36,57,149,0.0009999999999994458
52,6/26/2019 2:41,7/7/2019 17:55,32,34,0
52,11/8/2019 6:18,12/12/2019 21:40,57,149,0
53,5/15/2019 23:36,5/22/2019 5:50,115,99,0.0009999999999994458
54,4/8/2019 18:36,4/11/2019 1:19,149,34,0.0009999999999994458
54,5/8/2019 18:59,5/12/2019 4:29,34,7,0.0009999999999994458
54,10/11/2019 18:44,10/23/2019 23:00,149,92,0
57,1/23/2019 2:41,1/24/2019 10:59,72,34,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

57,2/2/2019 21:09,2/6/2019 1:59,34,72,1.1999999999999993
59,7/20/2019 7:30,8/9/2019 7:31,97,140,0
61,9/13/2019 20:44,9/16/2019 5:16,13,7,0.0009999999999994458
62,11/19/2019 8:29,11/27/2019 11:29,153,24,0
64,11/11/2019 21:54,12/20/2019 0:52,30,7,0
64,12/20/2019 21:49,12/25/2019 21:51,7,70,0
65,3/8/2019 1:38,3/16/2019 3:55,11,115,0
65,9/15/2019 20:51,9/17/2019 11:53,144,95,0
68,3/15/2019 12:49,3/29/2019 9:56,104,90,0
68,6/17/2019 17:52,6/19/2019 8:45,54,90,0
68,9/6/2019 7:31,9/17/2019 1:26,104,90,0
68,9/23/2019 20:54,9/26/2019 22:46,54,90,0
68,11/26/2019 14:31,12/9/2019 22:17,104,13,0
69,1/6/2019 1:59,1/8/2019 1:59,14,34,0
69,11/4/2019 18:49,11/6/2019 6:50,14,34,0
70,6/17/2019 18:59,6/17/2019 23:46,115,54,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

70,6/17/2019 23:46,6/18/2019 13:30,54,115,0.5999999999999996
70,9/25/2019 23:44,9/27/2019 6:55,14,34,0.0009999999999994458
71,9/2/2019 16:32,9/18/2019 20:54,104,34,0.0009999999999994458
72,4/5/2019 18:48,4/8/2019 1:10,149,34,0
72,8/2/2019 14:53,8/11/2019 18:49,104,34,0.0009999999999994458
73,5/15/2019 16:31,5/26/2019 20:48,7,32,0
73,6/20/2019 18:35,6/21/2019 1:21,32,99,0
73,7/19/2019 2:41,7/25/2019 2:56,99,115,0
73,12/17/2019 18:56,12/31/2019 3:54,138,15,0
74,5/26/2019 23:47,5/29/2019 20:39,100,32,0.0009999999999994458
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

74,5/31/2019 14:24,6/11/2019 20:50,32,100,0.6010000000000009
74,8/18/2019 23:54,8/31/2019 23:49,13,99,0
78,8/13/2019 23:43,9/14/2019 20:51,104,99,0.0009999999999994458
78,9/17/2019 10:23,10/11/2019 20:53,32,99,0.0009999999999994458
79,3/17/2019 0:54,3/23/2019 6:51,13,115,0
82,6/5/2019 23:34,6/8/2019 7:31,37,24,0
84,7/29/2019 8:44,8/2/2019 2:53,90,115,0.0009999999999994458
85,12/2/2019 18:43,12/31/2019 8:31,13,138,0.0009999999999994458
87,3/3/2019 7:52,3/10/2019 6:46,14,7,0
87,12/7/2019 21:47,12/18/2019 21:48,104,149,0.0009999999999994458
89,6/8/2019 18:43,6/11/2019 17:48,149,34,0
90,1/13/2019 22:59,1/29/2019 5:42,38,59,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

90,1/29/2019 5:42,3/3/2019 7:52,59,38,1.299999999999999
91,5/11/2019 18:45,5/15/2019 17:53,111,34,0
91,10/24/2019 20:44,10/27/2019 1:28,111,34,0
92,2/4/2019 1:48,2/17/2019 9:36,34,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

92,2/17/2019 9:36,2/27/2019 2:11,69,34,1.4000000000000004
92,2/27/2019 9:42,3/13/2019 10:07,34,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

92,3/13/2019 10:07,4/1/2019 22:23,69,34,1.5
92,6/15/2019 20:43,6/25/2019 1:29,69,34,0.0009999999999994458
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

92,6/25/2019 20:44,7/5/2019 17:39,34,69,1.3999999999999986
92,9/28/2019 20:46,9/30/2019 18:59,22,34,0
93,2/1/2019 22:42,2/14/2019 10:42,138,122,0
93,3/1/2019 13:47,3/8/2019 4:55,10,6,0
